excluded_market_id,candidate_market_id,topic,candidate_question,original_slot_month,candidate_month,original_random_rank,decision,reason
588735,1236503,Economics,March Fed Derivative: Pause or Cut favored on Jan 28?,2025-10,2026-01,212,skip_scope,Window/derivative/personnel or multi-meeting contract.
588735,957794,Economics,Will the U.K.'s monthly inflation be -0.1% in December?,2025-10,2026-01,218,skip_already_selected,Retained or allocated to an earlier slot.
588735,669979,Economics,Will the Bank of Canada announce a 50+ bps decrease at the January meeting?,2025-10,2026-01,224,skip_already_selected,Retained or allocated to an earlier slot.
588735,944596,Economics,Will Canada's monthly inflation increase by 0.3% in December?,2025-10,2026-01,230,skip_related_family,Same family as a retained or earlier allocated candidate in this replay.
588735,933710,Economics,Will China's annual inflation increase by between 0.1% and 0.3% in December?,2025-10,2026-01,236,skip_related_family,Same family as a retained or earlier allocated candidate in this replay.
588735,682400,Economics,No change in the Selic rate after Bank of Brazil's January 2026 meeting?,2025-10,2026-01,242,skip_already_selected,Retained or allocated to an earlier slot.
588735,958253,Economics,Will the U.K.'s annual inflation increase by ≥3.4% in December?,2025-10,2026-01,247,skip_related_family,Family already retained or allocated in this batch.
588735,1006941,Economics,Will the Bank of Korea make no change to the base rate after the January Meeting?,2025-10,2026-01,252,skip_already_selected,Retained or allocated to an earlier slot.
588735,533851,Economics,Negative GDP growth in 2025?,2025-10,2026-01,255,skip_related_family,Same family as a retained or earlier allocated candidate in this replay.
588735,669999,Economics,No change in Bank of Japan's interest rates after January 2026 meeting?,2025-10,2026-01,258,skip_already_selected,Retained or allocated to an earlier slot.
588735,1179306,Economics,Will the January 2026 FOMC decision result in a 25bp cut with ≥2 dissents?,2025-10,2026-01,261,skip_related_family,Same family as a retained or earlier allocated candidate in this replay.
588735,705380,Economics,Will a dozen eggs cost between $3.25–3.50 in December?,2025-10,2026-01,264,skip_related_family,Same family as a retained or earlier allocated candidate in this replay.
588735,1236532,Economics,"March Fed Derivative: ""25bps cut"" flips ""Pause"" by Feb 28?",2025-10,2026-02,202,skip_scope,Window/derivative/personnel or multi-meeting contract.
588735,969648,Economics,Will monthly inflation increase by 0.4% in January?,2025-10,2026-02,210,skip_related_family,Same family as a retained or earlier allocated candidate in this replay.
588735,1343759,Economics,"Will there be between 230k and 240k initial jobless claims during the week ending February 7, 2026?",2025-10,2026-02,216,skip_already_selected,Retained or allocated to an earlier slot.
588735,1007021,Economics,Will the Bank of Korea make no change to the base rate after the February Meeting?,2025-10,2026-02,222,skip_already_selected,Retained or allocated to an earlier slot.
588735,1178764,Economics,Will annual inflation in Argentina increase by 39% or higher in January 2026?,2025-10,2026-02,228,skip_related_family,Same family as a retained or earlier allocated candidate in this replay.
588735,1370450,Economics,"Will there be between 210k and 220k initial jobless claims during the week ending February 14, 2026?",2025-10,2026-02,234,skip_already_selected,Retained or allocated to an earlier slot.
588735,1116336,Economics,Will the Bank of Israel increase the Bank of Israel Interest Rate after the February decision?,2025-10,2026-02,240,skip_already_selected,Retained or allocated to an earlier slot.
588735,991023,Economics,Bank of Japan increases interest rates by 25 bps after March 2026 meeting?,2025-10,2026-03,201,skip_already_selected,Retained or allocated to an earlier slot.
588735,964476,Economics,Will the ECB announce a 25 bps decrease at the March 2026 meeting?,2025-10,2026-03,209,skip_already_selected,Retained or allocated to an earlier slot.
588735,1420682,Economics,Will India’s Unemployment Rate not change in February?,2025-10,2026-03,215,skip_already_selected,Retained or allocated to an earlier slot.
588735,1227992,Economics,Nothing Ever Happens: Interest Rates,2025-10,2026-03,221,skip_scope,Window/derivative/personnel or multi-meeting contract.
588735,1005413,Economics,Will the Central Bank of Colombia announce no change at the March meeting?,2025-10,2026-03,227,skip_already_selected,Retained or allocated to an earlier slot.
588735,1360618,Economics,Will South Korea's Unemployment Rate decrease between January and February 2026?,2025-10,2026-03,233,skip_already_selected,Retained or allocated to an earlier slot.
588735,1370913,Economics,Will Argentina’s monthly inflation in February 2026 be between 3.4% and 3.6%?,2025-10,2026-03,239,skip_already_selected,Retained or allocated to an earlier slot.
588735,1242885,Economics,Will the South African Reserve Bank increase the repo rate after the March meeting?,2025-10,2026-03,245,skip_already_selected,Retained or allocated to an earlier slot.
588735,654414,Economics,Will there be no change in Fed interest rates after the March 2026 meeting?,2025-10,2026-03,250,skip_related_family,Same family as a retained or earlier allocated candidate in this replay.
588735,1329877,Economics,Will Brazil’s Q4 2025 GDP growth rate (YoY) be less than 0.4%?,2025-10,2026-03,254,scope_eligible_timing_pending,Full saved rules reviewed: one scheduled release or policy decision; exact time verification pending.
2356727,3213954,Economics,Will the US Trade Deficit be between $90 billion and $100 billion in June 2026?,2026-08,2026-08,208,skip_already_selected,Retained or allocated to an earlier slot.
2356727,2810545,Economics,Will Core PCE MoM be 0.2% in June?,2026-08,2026-07,205,skip_related_family,Same family as a retained or earlier allocated candidate in this replay.
2356727,2126401,Economics,Will the Central Bank of Colombia decrease the monetary policy interest rate by 50+ bps at the July meeting?,2026-08,2026-07,213,skip_already_selected,Retained or allocated to an earlier slot.
2356727,2444514,Economics,Will the June 2026 unemployment rate be 4.6%?,2026-08,2026-07,219,skip_related_family,Same family as a retained or earlier allocated candidate in this replay.
2356727,2129242,Economics,Will Eurozone GDP growth in Q2 2026 be between 0.4% and 0.7%?,2026-08,2026-07,225,skip_already_selected,Retained or allocated to an earlier slot.
2356727,1919563,Economics,Will the Reserve Bank of New Zealand decrease the official cash rate after the July decision?,2026-08,2026-07,231,skip_already_selected,Retained or allocated to an earlier slot.
2356727,2491434,Economics,Will Core CPI YoY be 3.0% in June?,2026-08,2026-07,237,skip_related_family,Same family as a retained or earlier allocated candidate in this replay.
2356727,1697035,Economics,Will the Fed Pause–Pause–Cut in the next three decisions (Apr–Jun–Jul)?,2026-08,2026-07,243,skip_scope,Window/derivative/personnel or multi-meeting contract.
2356727,2118294,Economics,Will the Bank of Canada increase the target for the overnight rate by 50+ bps at the July interest rate announcement?,2026-08,2026-07,248,scope_eligible_timing_pending,Full saved rules reviewed: one scheduled release or policy decision; exact time verification pending.
680562,516725,Economics,Will 2 Fed rate cuts happen in 2025?,2025-12,2025-12,206,skip_scope,Window/derivative/personnel or multi-meeting contract.
680562,581752,Economics,Will Trump announce Stephen Miran to replace Lisa Cook?,2025-12,2025-12,214,skip_scope,Window/derivative/personnel or multi-meeting contract.
680562,570360,Economics,Fed decreases interest rates by 50+ bps after December 2025 meeting?,2025-12,2025-12,220,skip_related_family,Same family as a retained or earlier allocated candidate in this replay.
680562,691922,Economics,Will Canada's annual inflation increase by 2.2% in November?,2025-12,2025-12,226,skip_already_selected,Retained or allocated to an earlier slot.
680562,526939,Economics,Brazil unemployment below 6.3% for Q4 2025?,2025-12,2025-12,232,skip_already_selected,Retained or allocated to an earlier slot.
680562,579056,Economics,ECB rate cut in 2025?,2025-12,2025-12,238,skip_scope,Window/derivative/personnel or multi-meeting contract.
680562,682398,Economics,Will the Bank of Brazil lower the Selic rate after December 2025 meeting?,2025-12,2025-12,244,skip_already_selected,Retained or allocated to an earlier slot.
680562,906934,Economics,Will the US add between 75k and 100k jobs in November?,2025-12,2025-12,249,skip_related_family,Same family as a retained or earlier allocated candidate in this replay.
680562,525223,Economics,Will the 10-year Treasury yield dip below 2.0% in 2025?,2025-12,2025-12,253,skip_scope,Window/derivative/personnel or multi-meeting contract.
680562,692209,Economics,Will the Eurozone's annual inflation increase by 2.4% in November?,2025-12,2025-12,256,skip_already_selected,Retained or allocated to an earlier slot.
680562,694975,Economics,Will monthly inflation be lower than 1.5% in November?,2025-12,2025-12,259,skip_already_selected,Retained or allocated to an earlier slot.
680562,813101,Economics,'No change' or '25 bps cut' favored for Fed decision in January on December 10?,2025-12,2025-12,262,skip_scope,Window/derivative/personnel or multi-meeting contract.
680562,691919,Economics,Will Canada's monthly inflation increase by ≤0.0% in November?,2025-12,2025-12,265,skip_related_family,Same family as a retained or earlier allocated candidate in this replay.
680562,687961,Economics,Will the Bank of Mexico announce no change at the December meeting?,2025-12,2025-12,267,skip_already_selected,Retained or allocated to an earlier slot.
680562,535644,Economics,Will the 10-year Treasury yield hit 5.7% in 2025?,2025-12,2025-12,269,skip_scope,Window/derivative/personnel or multi-meeting contract.
680562,669987,Economics,Bank of England decreases interest rates by 50+ bps after December 2025 meeting?,2025-12,2025-12,271,skip_already_selected,Retained or allocated to an earlier slot.
680562,833217,Economics,Will monthly inflation increase by 0.3% in December?,2025-12,2025-12,273,skip_related_family,Same family as a retained or earlier allocated candidate in this replay.
680562,692135,Economics,Will the U.K.'s monthly inflation increase by ≥0.5% in November?,2025-12,2025-12,275,skip_related_family,Same family as a retained or earlier allocated candidate in this replay.
680562,949492,Economics,Fed rate cut by January 2026 meeting?,2025-12,2026-01,204,skip_scope,Window/derivative/personnel or multi-meeting contract.
680562,1236503,Economics,March Fed Derivative: Pause or Cut favored on Jan 28?,2025-12,2026-01,212,skip_scope,Window/derivative/personnel or multi-meeting contract.
680562,957794,Economics,Will the U.K.'s monthly inflation be -0.1% in December?,2025-12,2026-01,218,skip_already_selected,Retained or allocated to an earlier slot.
680562,669979,Economics,Will the Bank of Canada announce a 50+ bps decrease at the January meeting?,2025-12,2026-01,224,skip_already_selected,Retained or allocated to an earlier slot.
680562,944596,Economics,Will Canada's monthly inflation increase by 0.3% in December?,2025-12,2026-01,230,skip_related_family,Same family as a retained or earlier allocated candidate in this replay.
680562,933710,Economics,Will China's annual inflation increase by between 0.1% and 0.3% in December?,2025-12,2026-01,236,skip_related_family,Same family as a retained or earlier allocated candidate in this replay.
680562,682400,Economics,No change in the Selic rate after Bank of Brazil's January 2026 meeting?,2025-12,2026-01,242,skip_already_selected,Retained or allocated to an earlier slot.
680562,958253,Economics,Will the U.K.'s annual inflation increase by ≥3.4% in December?,2025-12,2026-01,247,skip_related_family,Family already retained or allocated in this batch.
680562,1006941,Economics,Will the Bank of Korea make no change to the base rate after the January Meeting?,2025-12,2026-01,252,skip_already_selected,Retained or allocated to an earlier slot.
680562,533851,Economics,Negative GDP growth in 2025?,2025-12,2026-01,255,skip_related_family,Same family as a retained or earlier allocated candidate in this replay.
680562,669999,Economics,No change in Bank of Japan's interest rates after January 2026 meeting?,2025-12,2026-01,258,skip_already_selected,Retained or allocated to an earlier slot.
680562,1179306,Economics,Will the January 2026 FOMC decision result in a 25bp cut with ≥2 dissents?,2025-12,2026-01,261,skip_related_family,Same family as a retained or earlier allocated candidate in this replay.
680562,705380,Economics,Will a dozen eggs cost between $3.25–3.50 in December?,2025-12,2026-01,264,skip_related_family,Same family as a retained or earlier allocated candidate in this replay.
680562,1236532,Economics,"March Fed Derivative: ""25bps cut"" flips ""Pause"" by Feb 28?",2025-12,2026-02,202,skip_scope,Window/derivative/personnel or multi-meeting contract.
680562,969648,Economics,Will monthly inflation increase by 0.4% in January?,2025-12,2026-02,210,skip_related_family,Same family as a retained or earlier allocated candidate in this replay.
680562,1343759,Economics,"Will there be between 230k and 240k initial jobless claims during the week ending February 7, 2026?",2025-12,2026-02,216,skip_already_selected,Retained or allocated to an earlier slot.
680562,1007021,Economics,Will the Bank of Korea make no change to the base rate after the February Meeting?,2025-12,2026-02,222,skip_already_selected,Retained or allocated to an earlier slot.
680562,1178764,Economics,Will annual inflation in Argentina increase by 39% or higher in January 2026?,2025-12,2026-02,228,skip_related_family,Same family as a retained or earlier allocated candidate in this replay.
680562,1370450,Economics,"Will there be between 210k and 220k initial jobless claims during the week ending February 14, 2026?",2025-12,2026-02,234,skip_already_selected,Retained or allocated to an earlier slot.
680562,1116336,Economics,Will the Bank of Israel increase the Bank of Israel Interest Rate after the February decision?,2025-12,2026-02,240,skip_already_selected,Retained or allocated to an earlier slot.
680562,991023,Economics,Bank of Japan increases interest rates by 25 bps after March 2026 meeting?,2025-12,2026-03,201,skip_already_selected,Retained or allocated to an earlier slot.
680562,964476,Economics,Will the ECB announce a 25 bps decrease at the March 2026 meeting?,2025-12,2026-03,209,skip_already_selected,Retained or allocated to an earlier slot.
680562,1420682,Economics,Will India’s Unemployment Rate not change in February?,2025-12,2026-03,215,skip_already_selected,Retained or allocated to an earlier slot.
680562,1227992,Economics,Nothing Ever Happens: Interest Rates,2025-12,2026-03,221,skip_scope,Window/derivative/personnel or multi-meeting contract.
680562,1005413,Economics,Will the Central Bank of Colombia announce no change at the March meeting?,2025-12,2026-03,227,skip_already_selected,Retained or allocated to an earlier slot.
680562,1360618,Economics,Will South Korea's Unemployment Rate decrease between January and February 2026?,2025-12,2026-03,233,skip_already_selected,Retained or allocated to an earlier slot.
680562,1370913,Economics,Will Argentina’s monthly inflation in February 2026 be between 3.4% and 3.6%?,2025-12,2026-03,239,skip_already_selected,Retained or allocated to an earlier slot.
680562,1242885,Economics,Will the South African Reserve Bank increase the repo rate after the March meeting?,2025-12,2026-03,245,skip_already_selected,Retained or allocated to an earlier slot.
680562,654414,Economics,Will there be no change in Fed interest rates after the March 2026 meeting?,2025-12,2026-03,250,skip_related_family,Same family as a retained or earlier allocated candidate in this replay.
680562,1329877,Economics,Will Brazil’s Q4 2025 GDP growth rate (YoY) be less than 0.4%?,2025-12,2026-03,254,skip_already_selected,Retained or allocated to an earlier slot.
680562,1373696,Economics,Will a dozen eggs cost between $2.60–2.70 in February?,2025-12,2026-03,257,skip_related_family,Same family as a retained or earlier allocated candidate in this replay.
680562,1293514,Economics,Will Christopher Waller dissent the next Fed Decision?,2025-12,2026-03,260,skip_related_family,Same family as a retained or earlier allocated candidate in this replay.
680562,1448295,Economics,Will SOFR hit 3.74% (High) between March 1 and March 31?,2025-12,2026-03,263,skip_scope,Window/derivative/personnel or multi-meeting contract.
680562,1005027,Economics,Will the Bank of Canada announce an increase at the March meeting?,2025-12,2026-03,266,scope_eligible_timing_pending,Full saved rules reviewed: one scheduled release or policy decision; exact time verification pending.
