excluded_market_id,topic,candidate_market_id,candidate_question,original_slot_month,candidate_month,original_random_rank,decision,reason
1167829,Economics,949492,Fed rate cut by January 2026 meeting?,2026-01,2026-01,204,skip_scope,Window/derivative/personnel or multi-meeting contract.
1167829,Economics,1236503,March Fed Derivative: Pause or Cut favored on Jan 28?,2026-01,2026-01,212,skip_scope,Window/derivative/personnel or multi-meeting contract.
1167829,Economics,957794,Will the U.K.'s monthly inflation be -0.1% in December?,2026-01,2026-01,218,skip_already_selected,Already retained or allocated to an earlier slot.
1167829,Economics,669979,Will the Bank of Canada announce a 50+ bps decrease at the January meeting?,2026-01,2026-01,224,skip_already_selected,Already retained or allocated to an earlier slot.
1167829,Economics,944596,Will Canada's monthly inflation increase by 0.3% in December?,2026-01,2026-01,230,skip_related_family,Same statistical release or policy meeting as a retained contract. Retained market: 944820.
1167829,Economics,933710,Will China's annual inflation increase by between 0.1% and 0.3% in December?,2026-01,2026-01,236,skip_related_family,Same statistical release or policy meeting as a retained contract. Retained market: 933690.
1167829,Economics,682400,No change in the Selic rate after Bank of Brazil's January 2026 meeting?,2026-01,2026-01,242,skip_already_selected,Already retained or allocated to an earlier slot.
1167829,Economics,958253,Will the U.K.'s annual inflation increase by ≥3.4% in December?,2026-01,2026-01,247,skip_related_new_selection,Same event family as an earlier replacement.
1167829,Economics,1006941,Will the Bank of Korea make no change to the base rate after the January Meeting?,2026-01,2026-01,252,skip_already_selected,Already retained or allocated to an earlier slot.
1167829,Economics,533851,Negative GDP growth in 2025?,2026-01,2026-01,255,skip_related_family,Same statistical release or policy meeting as a retained contract. Retained market: 576878.
1167829,Economics,669999,No change in Bank of Japan's interest rates after January 2026 meeting?,2026-01,2026-01,258,scope_eligible_timing_pending,Full saved rules reviewed: one scheduled release or policy decision; exact time verification pending.
581248,Economics,516725,Will 2 Fed rate cuts happen in 2025?,2025-09,2025-12,206,skip_scope,Window/derivative/personnel or multi-meeting contract.
581248,Economics,581752,Will Trump announce Stephen Miran to replace Lisa Cook?,2025-09,2025-12,214,skip_scope,Window/derivative/personnel or multi-meeting contract.
581248,Economics,570360,Fed decreases interest rates by 50+ bps after December 2025 meeting?,2025-09,2025-12,220,skip_related_family,Same statistical release or policy meeting as a retained contract. Retained market: 655667.
581248,Economics,691922,Will Canada's annual inflation increase by 2.2% in November?,2025-09,2025-12,226,skip_already_selected,Already retained or allocated to an earlier slot.
581248,Economics,526939,Brazil unemployment below 6.3% for Q4 2025?,2025-09,2025-12,232,skip_already_selected,Already retained or allocated to an earlier slot.
581248,Economics,579056,ECB rate cut in 2025?,2025-09,2025-12,238,skip_scope,Window/derivative/personnel or multi-meeting contract.
581248,Economics,682398,Will the Bank of Brazil lower the Selic rate after December 2025 meeting?,2025-09,2025-12,244,skip_already_selected,Already retained or allocated to an earlier slot.
581248,Economics,906934,Will the US add between 75k and 100k jobs in November?,2025-09,2025-12,249,skip_related_family,Same statistical release or policy meeting as a retained contract. Retained market: 687496.
581248,Economics,525223,Will the 10-year Treasury yield dip below 2.0% in 2025?,2025-09,2025-12,253,skip_scope,Window/derivative/personnel or multi-meeting contract.
581248,Economics,692209,Will the Eurozone's annual inflation increase by 2.4% in November?,2025-09,2025-12,256,skip_already_selected,Already retained or allocated to an earlier slot.
581248,Economics,694975,Will monthly inflation be lower than 1.5% in November?,2025-09,2025-12,259,skip_already_selected,Already retained or allocated to an earlier slot.
581248,Economics,813101,'No change' or '25 bps cut' favored for Fed decision in January on December 10?,2025-09,2025-12,262,skip_scope,Window/derivative/personnel or multi-meeting contract.
581248,Economics,691919,Will Canada's monthly inflation increase by ≤0.0% in November?,2025-09,2025-12,265,skip_related_family,Same statistical release or policy meeting as a retained contract. Retained market: 691922.
581248,Economics,687961,Will the Bank of Mexico announce no change at the December meeting?,2025-09,2025-12,267,skip_already_selected,Already retained or allocated to an earlier slot.
581248,Economics,535644,Will the 10-year Treasury yield hit 5.7% in 2025?,2025-09,2025-12,269,skip_scope,Window/derivative/personnel or multi-meeting contract.
581248,Economics,669987,Bank of England decreases interest rates by 50+ bps after December 2025 meeting?,2025-09,2025-12,271,skip_already_selected,Already retained or allocated to an earlier slot.
581248,Economics,833217,Will monthly inflation increase by 0.3% in December?,2025-09,2025-12,273,skip_related_family,Same statistical release or policy meeting as a retained contract. Retained market: 833214.
581248,Economics,692135,Will the U.K.'s monthly inflation increase by ≥0.5% in November?,2025-09,2025-12,275,skip_related_family,Same statistical release or policy meeting as a retained contract. Retained market: 692158.
581248,Economics,949492,Fed rate cut by January 2026 meeting?,2025-09,2026-01,204,skip_scope,Window/derivative/personnel or multi-meeting contract.
581248,Economics,1236503,March Fed Derivative: Pause or Cut favored on Jan 28?,2025-09,2026-01,212,skip_scope,Window/derivative/personnel or multi-meeting contract.
581248,Economics,957794,Will the U.K.'s monthly inflation be -0.1% in December?,2025-09,2026-01,218,skip_already_selected,Already retained or allocated to an earlier slot.
581248,Economics,669979,Will the Bank of Canada announce a 50+ bps decrease at the January meeting?,2025-09,2026-01,224,skip_already_selected,Already retained or allocated to an earlier slot.
581248,Economics,944596,Will Canada's monthly inflation increase by 0.3% in December?,2025-09,2026-01,230,skip_related_family,Same statistical release or policy meeting as a retained contract. Retained market: 944820.
581248,Economics,933710,Will China's annual inflation increase by between 0.1% and 0.3% in December?,2025-09,2026-01,236,skip_related_family,Same statistical release or policy meeting as a retained contract. Retained market: 933690.
581248,Economics,682400,No change in the Selic rate after Bank of Brazil's January 2026 meeting?,2025-09,2026-01,242,skip_already_selected,Already retained or allocated to an earlier slot.
581248,Economics,958253,Will the U.K.'s annual inflation increase by ≥3.4% in December?,2025-09,2026-01,247,skip_related_new_selection,Same event family as an earlier replacement.
581248,Economics,1006941,Will the Bank of Korea make no change to the base rate after the January Meeting?,2025-09,2026-01,252,skip_already_selected,Already retained or allocated to an earlier slot.
581248,Economics,533851,Negative GDP growth in 2025?,2025-09,2026-01,255,skip_related_family,Same statistical release or policy meeting as a retained contract. Retained market: 576878.
581248,Economics,669999,No change in Bank of Japan's interest rates after January 2026 meeting?,2025-09,2026-01,258,skip_already_selected,Already retained or allocated to an earlier slot.
581248,Economics,1179306,Will the January 2026 FOMC decision result in a 25bp cut with ≥2 dissents?,2025-09,2026-01,261,skip_related_family,Same statistical release or policy meeting as a retained contract. Retained market: 915375.
581248,Economics,705380,Will a dozen eggs cost between $3.25–3.50 in December?,2025-09,2026-01,264,skip_related_family,Same statistical release or policy meeting as a retained contract. Retained market: 833214.
581248,Economics,1236532,"March Fed Derivative: ""25bps cut"" flips ""Pause"" by Feb 28?",2025-09,2026-02,202,skip_scope,Window/derivative/personnel or multi-meeting contract.
581248,Economics,969648,Will monthly inflation increase by 0.4% in January?,2025-09,2026-02,210,skip_related_family,Same statistical release or policy meeting as a retained contract. Retained market: 1185718.
581248,Economics,1343759,"Will there be between 230k and 240k initial jobless claims during the week ending February 7, 2026?",2025-09,2026-02,216,scope_eligible_timing_pending,Full saved rules reviewed: one scheduled release or policy decision; exact time verification pending.
522150,Economics,516725,Will 2 Fed rate cuts happen in 2025?,2025-12,2025-12,206,skip_scope,Window/derivative/personnel or multi-meeting contract.
522150,Economics,581752,Will Trump announce Stephen Miran to replace Lisa Cook?,2025-12,2025-12,214,skip_scope,Window/derivative/personnel or multi-meeting contract.
522150,Economics,570360,Fed decreases interest rates by 50+ bps after December 2025 meeting?,2025-12,2025-12,220,skip_related_family,Same statistical release or policy meeting as a retained contract. Retained market: 655667.
522150,Economics,691922,Will Canada's annual inflation increase by 2.2% in November?,2025-12,2025-12,226,skip_already_selected,Already retained or allocated to an earlier slot.
522150,Economics,526939,Brazil unemployment below 6.3% for Q4 2025?,2025-12,2025-12,232,skip_already_selected,Already retained or allocated to an earlier slot.
522150,Economics,579056,ECB rate cut in 2025?,2025-12,2025-12,238,skip_scope,Window/derivative/personnel or multi-meeting contract.
522150,Economics,682398,Will the Bank of Brazil lower the Selic rate after December 2025 meeting?,2025-12,2025-12,244,skip_already_selected,Already retained or allocated to an earlier slot.
522150,Economics,906934,Will the US add between 75k and 100k jobs in November?,2025-12,2025-12,249,skip_related_family,Same statistical release or policy meeting as a retained contract. Retained market: 687496.
522150,Economics,525223,Will the 10-year Treasury yield dip below 2.0% in 2025?,2025-12,2025-12,253,skip_scope,Window/derivative/personnel or multi-meeting contract.
522150,Economics,692209,Will the Eurozone's annual inflation increase by 2.4% in November?,2025-12,2025-12,256,skip_already_selected,Already retained or allocated to an earlier slot.
522150,Economics,694975,Will monthly inflation be lower than 1.5% in November?,2025-12,2025-12,259,skip_already_selected,Already retained or allocated to an earlier slot.
522150,Economics,813101,'No change' or '25 bps cut' favored for Fed decision in January on December 10?,2025-12,2025-12,262,skip_scope,Window/derivative/personnel or multi-meeting contract.
522150,Economics,691919,Will Canada's monthly inflation increase by ≤0.0% in November?,2025-12,2025-12,265,skip_related_family,Same statistical release or policy meeting as a retained contract. Retained market: 691922.
522150,Economics,687961,Will the Bank of Mexico announce no change at the December meeting?,2025-12,2025-12,267,skip_already_selected,Already retained or allocated to an earlier slot.
522150,Economics,535644,Will the 10-year Treasury yield hit 5.7% in 2025?,2025-12,2025-12,269,skip_scope,Window/derivative/personnel or multi-meeting contract.
522150,Economics,669987,Bank of England decreases interest rates by 50+ bps after December 2025 meeting?,2025-12,2025-12,271,skip_already_selected,Already retained or allocated to an earlier slot.
522150,Economics,833217,Will monthly inflation increase by 0.3% in December?,2025-12,2025-12,273,skip_related_family,Same statistical release or policy meeting as a retained contract. Retained market: 833214.
522150,Economics,692135,Will the U.K.'s monthly inflation increase by ≥0.5% in November?,2025-12,2025-12,275,skip_related_family,Same statistical release or policy meeting as a retained contract. Retained market: 692158.
522150,Economics,949492,Fed rate cut by January 2026 meeting?,2025-12,2026-01,204,skip_scope,Window/derivative/personnel or multi-meeting contract.
522150,Economics,1236503,March Fed Derivative: Pause or Cut favored on Jan 28?,2025-12,2026-01,212,skip_scope,Window/derivative/personnel or multi-meeting contract.
522150,Economics,957794,Will the U.K.'s monthly inflation be -0.1% in December?,2025-12,2026-01,218,skip_already_selected,Already retained or allocated to an earlier slot.
522150,Economics,669979,Will the Bank of Canada announce a 50+ bps decrease at the January meeting?,2025-12,2026-01,224,skip_already_selected,Already retained or allocated to an earlier slot.
522150,Economics,944596,Will Canada's monthly inflation increase by 0.3% in December?,2025-12,2026-01,230,skip_related_family,Same statistical release or policy meeting as a retained contract. Retained market: 944820.
522150,Economics,933710,Will China's annual inflation increase by between 0.1% and 0.3% in December?,2025-12,2026-01,236,skip_related_family,Same statistical release or policy meeting as a retained contract. Retained market: 933690.
522150,Economics,682400,No change in the Selic rate after Bank of Brazil's January 2026 meeting?,2025-12,2026-01,242,skip_already_selected,Already retained or allocated to an earlier slot.
522150,Economics,958253,Will the U.K.'s annual inflation increase by ≥3.4% in December?,2025-12,2026-01,247,skip_related_new_selection,Same event family as an earlier replacement.
522150,Economics,1006941,Will the Bank of Korea make no change to the base rate after the January Meeting?,2025-12,2026-01,252,skip_already_selected,Already retained or allocated to an earlier slot.
522150,Economics,533851,Negative GDP growth in 2025?,2025-12,2026-01,255,skip_related_family,Same statistical release or policy meeting as a retained contract. Retained market: 576878.
522150,Economics,669999,No change in Bank of Japan's interest rates after January 2026 meeting?,2025-12,2026-01,258,skip_already_selected,Already retained or allocated to an earlier slot.
522150,Economics,1179306,Will the January 2026 FOMC decision result in a 25bp cut with ≥2 dissents?,2025-12,2026-01,261,skip_related_family,Same statistical release or policy meeting as a retained contract. Retained market: 915375.
522150,Economics,705380,Will a dozen eggs cost between $3.25–3.50 in December?,2025-12,2026-01,264,skip_related_family,Same statistical release or policy meeting as a retained contract. Retained market: 833214.
522150,Economics,1236532,"March Fed Derivative: ""25bps cut"" flips ""Pause"" by Feb 28?",2025-12,2026-02,202,skip_scope,Window/derivative/personnel or multi-meeting contract.
522150,Economics,969648,Will monthly inflation increase by 0.4% in January?,2025-12,2026-02,210,skip_related_family,Same statistical release or policy meeting as a retained contract. Retained market: 1185718.
522150,Economics,1343759,"Will there be between 230k and 240k initial jobless claims during the week ending February 7, 2026?",2025-12,2026-02,216,skip_already_selected,Already retained or allocated to an earlier slot.
522150,Economics,1007021,Will the Bank of Korea make no change to the base rate after the February Meeting?,2025-12,2026-02,222,scope_eligible_timing_pending,Full saved rules reviewed: one scheduled release or policy decision; exact time verification pending.
587216,Economics,516725,Will 2 Fed rate cuts happen in 2025?,2025-12,2025-12,206,skip_scope,Window/derivative/personnel or multi-meeting contract.
587216,Economics,581752,Will Trump announce Stephen Miran to replace Lisa Cook?,2025-12,2025-12,214,skip_scope,Window/derivative/personnel or multi-meeting contract.
587216,Economics,570360,Fed decreases interest rates by 50+ bps after December 2025 meeting?,2025-12,2025-12,220,skip_related_family,Same statistical release or policy meeting as a retained contract. Retained market: 655667.
587216,Economics,691922,Will Canada's annual inflation increase by 2.2% in November?,2025-12,2025-12,226,skip_already_selected,Already retained or allocated to an earlier slot.
587216,Economics,526939,Brazil unemployment below 6.3% for Q4 2025?,2025-12,2025-12,232,skip_already_selected,Already retained or allocated to an earlier slot.
587216,Economics,579056,ECB rate cut in 2025?,2025-12,2025-12,238,skip_scope,Window/derivative/personnel or multi-meeting contract.
587216,Economics,682398,Will the Bank of Brazil lower the Selic rate after December 2025 meeting?,2025-12,2025-12,244,skip_already_selected,Already retained or allocated to an earlier slot.
587216,Economics,906934,Will the US add between 75k and 100k jobs in November?,2025-12,2025-12,249,skip_related_family,Same statistical release or policy meeting as a retained contract. Retained market: 687496.
587216,Economics,525223,Will the 10-year Treasury yield dip below 2.0% in 2025?,2025-12,2025-12,253,skip_scope,Window/derivative/personnel or multi-meeting contract.
587216,Economics,692209,Will the Eurozone's annual inflation increase by 2.4% in November?,2025-12,2025-12,256,skip_already_selected,Already retained or allocated to an earlier slot.
587216,Economics,694975,Will monthly inflation be lower than 1.5% in November?,2025-12,2025-12,259,skip_already_selected,Already retained or allocated to an earlier slot.
587216,Economics,813101,'No change' or '25 bps cut' favored for Fed decision in January on December 10?,2025-12,2025-12,262,skip_scope,Window/derivative/personnel or multi-meeting contract.
587216,Economics,691919,Will Canada's monthly inflation increase by ≤0.0% in November?,2025-12,2025-12,265,skip_related_family,Same statistical release or policy meeting as a retained contract. Retained market: 691922.
587216,Economics,687961,Will the Bank of Mexico announce no change at the December meeting?,2025-12,2025-12,267,skip_already_selected,Already retained or allocated to an earlier slot.
587216,Economics,535644,Will the 10-year Treasury yield hit 5.7% in 2025?,2025-12,2025-12,269,skip_scope,Window/derivative/personnel or multi-meeting contract.
587216,Economics,669987,Bank of England decreases interest rates by 50+ bps after December 2025 meeting?,2025-12,2025-12,271,skip_already_selected,Already retained or allocated to an earlier slot.
587216,Economics,833217,Will monthly inflation increase by 0.3% in December?,2025-12,2025-12,273,skip_related_family,Same statistical release or policy meeting as a retained contract. Retained market: 833214.
587216,Economics,692135,Will the U.K.'s monthly inflation increase by ≥0.5% in November?,2025-12,2025-12,275,skip_related_family,Same statistical release or policy meeting as a retained contract. Retained market: 692158.
587216,Economics,949492,Fed rate cut by January 2026 meeting?,2025-12,2026-01,204,skip_scope,Window/derivative/personnel or multi-meeting contract.
587216,Economics,1236503,March Fed Derivative: Pause or Cut favored on Jan 28?,2025-12,2026-01,212,skip_scope,Window/derivative/personnel or multi-meeting contract.
587216,Economics,957794,Will the U.K.'s monthly inflation be -0.1% in December?,2025-12,2026-01,218,skip_already_selected,Already retained or allocated to an earlier slot.
587216,Economics,669979,Will the Bank of Canada announce a 50+ bps decrease at the January meeting?,2025-12,2026-01,224,skip_already_selected,Already retained or allocated to an earlier slot.
587216,Economics,944596,Will Canada's monthly inflation increase by 0.3% in December?,2025-12,2026-01,230,skip_related_family,Same statistical release or policy meeting as a retained contract. Retained market: 944820.
587216,Economics,933710,Will China's annual inflation increase by between 0.1% and 0.3% in December?,2025-12,2026-01,236,skip_related_family,Same statistical release or policy meeting as a retained contract. Retained market: 933690.
587216,Economics,682400,No change in the Selic rate after Bank of Brazil's January 2026 meeting?,2025-12,2026-01,242,skip_already_selected,Already retained or allocated to an earlier slot.
587216,Economics,958253,Will the U.K.'s annual inflation increase by ≥3.4% in December?,2025-12,2026-01,247,skip_related_new_selection,Same event family as an earlier replacement.
587216,Economics,1006941,Will the Bank of Korea make no change to the base rate after the January Meeting?,2025-12,2026-01,252,skip_already_selected,Already retained or allocated to an earlier slot.
587216,Economics,533851,Negative GDP growth in 2025?,2025-12,2026-01,255,skip_related_family,Same statistical release or policy meeting as a retained contract. Retained market: 576878.
587216,Economics,669999,No change in Bank of Japan's interest rates after January 2026 meeting?,2025-12,2026-01,258,skip_already_selected,Already retained or allocated to an earlier slot.
587216,Economics,1179306,Will the January 2026 FOMC decision result in a 25bp cut with ≥2 dissents?,2025-12,2026-01,261,skip_related_family,Same statistical release or policy meeting as a retained contract. Retained market: 915375.
587216,Economics,705380,Will a dozen eggs cost between $3.25–3.50 in December?,2025-12,2026-01,264,skip_related_family,Same statistical release or policy meeting as a retained contract. Retained market: 833214.
587216,Economics,1236532,"March Fed Derivative: ""25bps cut"" flips ""Pause"" by Feb 28?",2025-12,2026-02,202,skip_scope,Window/derivative/personnel or multi-meeting contract.
587216,Economics,969648,Will monthly inflation increase by 0.4% in January?,2025-12,2026-02,210,skip_related_family,Same statistical release or policy meeting as a retained contract. Retained market: 1185718.
587216,Economics,1343759,"Will there be between 230k and 240k initial jobless claims during the week ending February 7, 2026?",2025-12,2026-02,216,skip_already_selected,Already retained or allocated to an earlier slot.
587216,Economics,1007021,Will the Bank of Korea make no change to the base rate after the February Meeting?,2025-12,2026-02,222,skip_already_selected,Already retained or allocated to an earlier slot.
587216,Economics,1178764,Will annual inflation in Argentina increase by 39% or higher in January 2026?,2025-12,2026-02,228,skip_related_family,Same statistical release or policy meeting as a retained contract. Retained market: 1178746.
587216,Economics,1370450,"Will there be between 210k and 220k initial jobless claims during the week ending February 14, 2026?",2025-12,2026-02,234,scope_eligible_timing_pending,Full saved rules reviewed: one scheduled release or policy decision; exact time verification pending.
1167839,Economics,991023,Bank of Japan increases interest rates by 25 bps after March 2026 meeting?,2026-03,2026-03,201,skip_already_selected,Already retained or allocated to an earlier slot.
1167839,Economics,964476,Will the ECB announce a 25 bps decrease at the March 2026 meeting?,2026-03,2026-03,209,scope_eligible_timing_pending,Full saved rules reviewed: one scheduled release or policy decision; exact time verification pending.
1744646,Economics,1559284,Will a dozen eggs cost between $2.00–2.25 in March?,2026-04,2026-04,203,skip_related_family,Same statistical release or policy meeting as a retained contract. Retained market: 1559110.
1744646,Economics,1285877,Will the Bank of Canada announce a 25 bps decrease at the April meeting?,2026-04,2026-04,211,skip_already_selected,Already retained or allocated to an earlier slot.
1744646,Economics,1559151,Will monthly inflation increase by 0.4% in March?,2026-04,2026-04,217,skip_related_family,Same statistical release or policy meeting as a retained contract. Retained market: 1559110.
1744646,Economics,1795862,Will the People's Bank of China increase rates in April?,2026-04,2026-04,223,skip_scope,Window/derivative/personnel or multi-meeting contract.
1744646,Economics,1655328,Will no one dissent the April Fed decision?,2026-04,2026-04,229,skip_related_family,Same statistical release or policy meeting as a retained contract. Retained market: 669662.
1744646,Economics,1301502,Will the Central Bank of Colombia announce a decrease at the April meeting?,2026-04,2026-04,235,skip_already_selected,Already retained or allocated to an earlier slot.
1744646,Economics,1006073,Will US GDP growth in Q1 2026 be less than 1.0%?,2026-04,2026-04,241,scope_eligible_timing_pending,Full saved rules reviewed: one scheduled release or policy decision; exact time verification pending.
2118189,Economics,1559284,Will a dozen eggs cost between $2.00–2.25 in March?,2026-05,2026-04,203,skip_related_family,Same statistical release or policy meeting as a retained contract. Retained market: 1559110.
2118189,Economics,1285877,Will the Bank of Canada announce a 25 bps decrease at the April meeting?,2026-05,2026-04,211,skip_already_selected,Already retained or allocated to an earlier slot.
2118189,Economics,1559151,Will monthly inflation increase by 0.4% in March?,2026-05,2026-04,217,skip_related_family,Same statistical release or policy meeting as a retained contract. Retained market: 1559110.
2118189,Economics,1795862,Will the People's Bank of China increase rates in April?,2026-05,2026-04,223,skip_scope,Window/derivative/personnel or multi-meeting contract.
2118189,Economics,1655328,Will no one dissent the April Fed decision?,2026-05,2026-04,229,skip_related_family,Same statistical release or policy meeting as a retained contract. Retained market: 669662.
2118189,Economics,1301502,Will the Central Bank of Colombia announce a decrease at the April meeting?,2026-05,2026-04,235,skip_already_selected,Already retained or allocated to an earlier slot.
2118189,Economics,1006073,Will US GDP growth in Q1 2026 be less than 1.0%?,2026-05,2026-04,241,skip_already_selected,Already retained or allocated to an earlier slot.
2118189,Economics,1374255,Will annual inflation increase by ≤2.0% in March?,2026-05,2026-04,246,skip_related_family,Same statistical release or policy meeting as a retained contract. Retained market: 1559110.
2118189,Economics,1194732,Will the Bank of Korea increase the base rate after the April Meeting?,2026-05,2026-04,251,scope_eligible_timing_pending,Full saved rules reviewed: one scheduled release or policy decision; exact time verification pending.
902260,Economics,991023,Bank of Japan increases interest rates by 25 bps after March 2026 meeting?,2026-03,2026-03,201,skip_already_selected,Already retained or allocated to an earlier slot.
902260,Economics,964476,Will the ECB announce a 25 bps decrease at the March 2026 meeting?,2026-03,2026-03,209,skip_already_selected,Already retained or allocated to an earlier slot.
902260,Economics,1420682,Will India’s Unemployment Rate not change in February?,2026-03,2026-03,215,scope_eligible_timing_pending,Full saved rules reviewed: one scheduled release or policy decision; exact time verification pending.
798202,Economics,516725,Will 2 Fed rate cuts happen in 2025?,2025-12,2025-12,206,skip_scope,Window/derivative/personnel or multi-meeting contract.
798202,Economics,581752,Will Trump announce Stephen Miran to replace Lisa Cook?,2025-12,2025-12,214,skip_scope,Window/derivative/personnel or multi-meeting contract.
798202,Economics,570360,Fed decreases interest rates by 50+ bps after December 2025 meeting?,2025-12,2025-12,220,skip_related_family,Same statistical release or policy meeting as a retained contract. Retained market: 655667.
798202,Economics,691922,Will Canada's annual inflation increase by 2.2% in November?,2025-12,2025-12,226,skip_already_selected,Already retained or allocated to an earlier slot.
798202,Economics,526939,Brazil unemployment below 6.3% for Q4 2025?,2025-12,2025-12,232,skip_already_selected,Already retained or allocated to an earlier slot.
798202,Economics,579056,ECB rate cut in 2025?,2025-12,2025-12,238,skip_scope,Window/derivative/personnel or multi-meeting contract.
798202,Economics,682398,Will the Bank of Brazil lower the Selic rate after December 2025 meeting?,2025-12,2025-12,244,skip_already_selected,Already retained or allocated to an earlier slot.
798202,Economics,906934,Will the US add between 75k and 100k jobs in November?,2025-12,2025-12,249,skip_related_family,Same statistical release or policy meeting as a retained contract. Retained market: 687496.
798202,Economics,525223,Will the 10-year Treasury yield dip below 2.0% in 2025?,2025-12,2025-12,253,skip_scope,Window/derivative/personnel or multi-meeting contract.
798202,Economics,692209,Will the Eurozone's annual inflation increase by 2.4% in November?,2025-12,2025-12,256,skip_already_selected,Already retained or allocated to an earlier slot.
798202,Economics,694975,Will monthly inflation be lower than 1.5% in November?,2025-12,2025-12,259,skip_already_selected,Already retained or allocated to an earlier slot.
798202,Economics,813101,'No change' or '25 bps cut' favored for Fed decision in January on December 10?,2025-12,2025-12,262,skip_scope,Window/derivative/personnel or multi-meeting contract.
798202,Economics,691919,Will Canada's monthly inflation increase by ≤0.0% in November?,2025-12,2025-12,265,skip_related_family,Same statistical release or policy meeting as a retained contract. Retained market: 691922.
798202,Economics,687961,Will the Bank of Mexico announce no change at the December meeting?,2025-12,2025-12,267,skip_already_selected,Already retained or allocated to an earlier slot.
798202,Economics,535644,Will the 10-year Treasury yield hit 5.7% in 2025?,2025-12,2025-12,269,skip_scope,Window/derivative/personnel or multi-meeting contract.
798202,Economics,669987,Bank of England decreases interest rates by 50+ bps after December 2025 meeting?,2025-12,2025-12,271,skip_already_selected,Already retained or allocated to an earlier slot.
798202,Economics,833217,Will monthly inflation increase by 0.3% in December?,2025-12,2025-12,273,skip_related_family,Same statistical release or policy meeting as a retained contract. Retained market: 833214.
798202,Economics,692135,Will the U.K.'s monthly inflation increase by ≥0.5% in November?,2025-12,2025-12,275,skip_related_family,Same statistical release or policy meeting as a retained contract. Retained market: 692158.
798202,Economics,949492,Fed rate cut by January 2026 meeting?,2025-12,2026-01,204,skip_scope,Window/derivative/personnel or multi-meeting contract.
798202,Economics,1236503,March Fed Derivative: Pause or Cut favored on Jan 28?,2025-12,2026-01,212,skip_scope,Window/derivative/personnel or multi-meeting contract.
798202,Economics,957794,Will the U.K.'s monthly inflation be -0.1% in December?,2025-12,2026-01,218,skip_already_selected,Already retained or allocated to an earlier slot.
798202,Economics,669979,Will the Bank of Canada announce a 50+ bps decrease at the January meeting?,2025-12,2026-01,224,skip_already_selected,Already retained or allocated to an earlier slot.
798202,Economics,944596,Will Canada's monthly inflation increase by 0.3% in December?,2025-12,2026-01,230,skip_related_family,Same statistical release or policy meeting as a retained contract. Retained market: 944820.
798202,Economics,933710,Will China's annual inflation increase by between 0.1% and 0.3% in December?,2025-12,2026-01,236,skip_related_family,Same statistical release or policy meeting as a retained contract. Retained market: 933690.
798202,Economics,682400,No change in the Selic rate after Bank of Brazil's January 2026 meeting?,2025-12,2026-01,242,skip_already_selected,Already retained or allocated to an earlier slot.
798202,Economics,958253,Will the U.K.'s annual inflation increase by ≥3.4% in December?,2025-12,2026-01,247,skip_related_new_selection,Same event family as an earlier replacement.
798202,Economics,1006941,Will the Bank of Korea make no change to the base rate after the January Meeting?,2025-12,2026-01,252,skip_already_selected,Already retained or allocated to an earlier slot.
798202,Economics,533851,Negative GDP growth in 2025?,2025-12,2026-01,255,skip_related_family,Same statistical release or policy meeting as a retained contract. Retained market: 576878.
798202,Economics,669999,No change in Bank of Japan's interest rates after January 2026 meeting?,2025-12,2026-01,258,skip_already_selected,Already retained or allocated to an earlier slot.
798202,Economics,1179306,Will the January 2026 FOMC decision result in a 25bp cut with ≥2 dissents?,2025-12,2026-01,261,skip_related_family,Same statistical release or policy meeting as a retained contract. Retained market: 915375.
798202,Economics,705380,Will a dozen eggs cost between $3.25–3.50 in December?,2025-12,2026-01,264,skip_related_family,Same statistical release or policy meeting as a retained contract. Retained market: 833214.
798202,Economics,1236532,"March Fed Derivative: ""25bps cut"" flips ""Pause"" by Feb 28?",2025-12,2026-02,202,skip_scope,Window/derivative/personnel or multi-meeting contract.
798202,Economics,969648,Will monthly inflation increase by 0.4% in January?,2025-12,2026-02,210,skip_related_family,Same statistical release or policy meeting as a retained contract. Retained market: 1185718.
798202,Economics,1343759,"Will there be between 230k and 240k initial jobless claims during the week ending February 7, 2026?",2025-12,2026-02,216,skip_already_selected,Already retained or allocated to an earlier slot.
798202,Economics,1007021,Will the Bank of Korea make no change to the base rate after the February Meeting?,2025-12,2026-02,222,skip_already_selected,Already retained or allocated to an earlier slot.
798202,Economics,1178764,Will annual inflation in Argentina increase by 39% or higher in January 2026?,2025-12,2026-02,228,skip_related_family,Same statistical release or policy meeting as a retained contract. Retained market: 1178746.
798202,Economics,1370450,"Will there be between 210k and 220k initial jobless claims during the week ending February 14, 2026?",2025-12,2026-02,234,skip_already_selected,Already retained or allocated to an earlier slot.
798202,Economics,1116336,Will the Bank of Israel increase the Bank of Israel Interest Rate after the February decision?,2025-12,2026-02,240,scope_eligible_timing_pending,Full saved rules reviewed: one scheduled release or policy decision; exact time verification pending.
1190133,Economics,991023,Bank of Japan increases interest rates by 25 bps after March 2026 meeting?,2026-03,2026-03,201,skip_already_selected,Already retained or allocated to an earlier slot.
1190133,Economics,964476,Will the ECB announce a 25 bps decrease at the March 2026 meeting?,2026-03,2026-03,209,skip_already_selected,Already retained or allocated to an earlier slot.
1190133,Economics,1420682,Will India’s Unemployment Rate not change in February?,2026-03,2026-03,215,skip_already_selected,Already retained or allocated to an earlier slot.
